X,Y,id,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord,dynamicProperties,catalogNumber,occurrenceRemarks,individualCount,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
179.129917,-16.251017,387,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Hyrtios sp.,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:131767,Hyrtios sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Hyrtios,,,,"Duchassaing & Michelotti, 1864",863
179.129917,-16.251017,388,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Asteromenia anastomosans,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:503069,Asteromenia anastomosans,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Hymenocladiaceae,Asteromenia,,anastomosans,,"(Weber-van Bosse) G.W.Saunders, C.E.Lane, C.W.Schneider & Kraft, 2006",864
179.129917,-16.251017,389,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Peyssonnelia inamoena,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:145281,Peyssonnelia inamoena,Plantae,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,,inamoena,,"Pilger, 1911",865
179.129917,-16.251017,390,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Cribrochalina sp.,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:131776,Cribrochalina sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Cribrochalina,,,,"Schmidt, 1870",866
179.129917,-16.251017,391,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Melobesia,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:144019,Melobesia,Plantae,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,Melobesia,,,,"J.V.Lamouroux, 1812",867
179.129917,-16.251017,392,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Oceanapia sp.,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:131852,Oceanapia sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Phloeodictyidae,Oceanapia,,,,"Norman, 1869",868
179.129917,-16.251017,393,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Stylissa massa,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:165711,Stylissa massa,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Stylissa,,massa,,"(Carter, 1887)",869
179.129917,-16.251017,394,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Leucetta solida,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:132286,Leucetta solida,Animalia,Porifera,Calcarea,Clathrinida,Leucettidae,Leucetta,,solida,,"(Schmidt, 1862)",870
179.129917,-16.251017,395,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Rhabdastrella globostellata,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:169886,Rhabdastrella globostellata,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae,Rhabdastrella,,globostellata,,"(Carter, 1883)",871
179.129917,-16.251017,396,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Leucetta solida,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:132286,Leucetta solida,Animalia,Porifera,Calcarea,Clathrinida,Leucettidae,Leucetta,,solida,,"(Schmidt, 1862)",872
179.129917,-16.251017,397,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Callophycus serratus,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:213988,Callophycus serratus,Plantae,Rhodophyta,Rhodophyta incertae sedis,,,Callophycus,,serratus,,"(Harvey ex Kützing) P.C.Silva, 1957",873
179.129917,-16.251017,398,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Crella (Grayella) papillosa,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:169050,Crella (Grayella) papillosa,Animalia,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,Crella,papillosa,,"(Schmidt, 1870)",874
179.129917,-16.251017,399,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Caulerpa sedoides,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:211478,Caulerpa sedoides,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,,sedoides,,"C.Agardh, 1817",875
179.129917,-16.251017,400,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-10 Alcyonacea sp.,,,,,present,,10,SCUBA diving,2007/05/15 08:22:00,135,2007,5,15,Fiji-10,Pacific Ocean,Fiji,,,Vanua Levu Kakaulevu Reef northern edge east of Kia Island (inner part of bend),5,62,-16.251017,179.129917,WGS84,30,POINT (179.129917 -16.251017),,,urn:lsid:marinespecies.org:taxname:1365,Alcyonacea sp.,Animalia,Cnidaria,Anthozoa,Alcyonacea,,,,,,"Lamouroux, 1812",876
178.405733,-16.776667,39,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Ascidia,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:103483,Ascidia,Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,,,,"Linnaeus, 1767",877
178.405733,-16.776667,40,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Halimeda distorta,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:211520,Halimeda distorta,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,distorta,,"(Yamada) Hillis-Colinvaux, 1968",878
178.405733,-16.776667,41,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Niphates sp.,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:166770,Niphates sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,,,,"Duchassaing & Michelotti, 1864",879
178.405733,-16.776667,42,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-01 Dysidea cf. avara,,,,,present,,1,SCUBA diving,2007/05/10 09:20:00,130,2007,5,10,Fiji-01,Pacific Ocean,Fiji,,,Vanua Levu Western slope of Kakaulau Reef,5,22,-16.776667,178.405733,WGS84,30,POINT (178.405733 -16.776667),,,urn:lsid:marinespecies.org:taxname:132321,Dysidea cf. avara,Animalia,Porifera,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,,avara,,"(Schmidt, 1862)",880
178.492,-16.636783,43,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Udotea glaucescens,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:211541,Udotea glaucescens,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Udotea,,glaucescens,,"Harvey ex J.Agardh, 1887",881
178.492,-16.636783,44,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Fascaplysinopsis sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:165314,Fascaplysinopsis sp.,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Fascaplysinopsis,,,,"Bergquist, 1980",882
178.492,-16.636783,45,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Dasya roslyniae,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:375653,Dasya roslyniae,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,,roslyniae,,"A.J.K.Millar & Chidgey, 1996",883
178.492,-16.636783,46,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Stelletta splendens,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:169999,Stelletta splendens,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae,Stelletta,,splendens,,"Tanita, 1965",884
178.492,-16.636783,47,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Cinachyrella schulzei,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:171316,Cinachyrella schulzei,Animalia,Porifera,Demospongiae,Spirophorida,Tetillidae,Cinachyrella,,schulzei,,"(Keller, 1891)",885
178.492,-16.636783,48,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Acanthella cavernosa,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:165651,Acanthella cavernosa,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Acanthella,,cavernosa,,"Dendy, 1922",886
178.492,-16.636783,49,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halimeda distorta,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:211520,Halimeda distorta,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,distorta,,"(Yamada) Hillis-Colinvaux, 1968",887
178.492,-16.636783,50,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Coelocarteria singaporensis,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:168440,Coelocarteria singaporensis,Animalia,Porifera,Demospongiae,Poecilosclerida,Isodictyidae,Coelocarteria,,singaporensis,,"(Carter, 1883)",888
178.492,-16.636783,51,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Dichotomaria marginata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:376807,Dichotomaria marginata,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Dichotomaria,,marginata,,"(J.Ellis & Solander) Lamarck, 1816",889
178.492,-16.636783,52,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Dichotomaria obtusata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:376874,Dichotomaria obtusata,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Galaxauraceae,Dichotomaria,,obtusata,,"(J.Ellis & Solander) Lamarck, 1816",890
178.492,-16.636783,53,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Niphates sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:166770,Niphates sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,Niphates,,,,"Duchassaing & Michelotti, 1864",891
178.492,-16.636783,54,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Stylissa carteri,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:165705,Stylissa carteri,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Stylissa,,carteri,,"(Dendy, 1889)",892
178.492,-16.636783,55,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Acanthella sp. nov,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:165648,Acanthella sp. nov,Animalia,Porifera,Demospongiae,Halichondrida,Dictyonellidae,Acanthella,,,,"Schmidt, 1862",893
178.492,-16.636783,56,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Dictyota canaliculata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:375791,Dictyota canaliculata,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,,canaliculata,,"O.De Clerck & E.Coppejans, 1997",894
178.492,-16.636783,57,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Rhipiliella verticillata,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:372311,Rhipiliella verticillata,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Rhipiliella,,verticillata,,"Kraft, 1986",895
178.492,-16.636783,58,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halimeda minima,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:372306,Halimeda minima,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,minima,,"(W.R.Taylor) Hillis-Colinvaux, 1968",896
178.492,-16.636783,59,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Axinyssa sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:131802,Axinyssa sp.,Animalia,Porifera,Demospongiae,Halichondrida,Halichondriidae,Axinyssa,,,,"Lendenfeld, 1897",897
178.492,-16.636783,60,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Halimeda lacunalis,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:241215,Halimeda lacunalis,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,lacunalis,,"W.R.Taylor, 1950",898
178.492,-16.636783,61,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Callyspongia sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:131825,Callyspongia sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,,,,"Duchassaing & Michelotti, 1864",899
178.909917,-16.314117,139,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Halimeda macrophysa,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211510,Halimeda macrophysa,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda,,macrophysa,,"Askenasy, 1888",900
178.492,-16.636783,62,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Pseudoceratina sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:169698,Pseudoceratina sp.,Animalia,Porifera,Demospongiae,Verongida,Pseudoceratinidae,Pseudoceratina,,,,"Carter, 1885",901
178.909917,-16.314117,140,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-04 Udotea glaucescens,,,,,present,,4,SCUBA diving,2007/05/12 08:25:00,132,2007,5,12,Fiji-04,Pacific Ocean,Fiji,,,Vanua Levu 'Great Barrier Reef' west of Ravi Ravi channel barrier reef outer slope,8,50,-16.314117,178.909917,WGS84,30,POINT (178.909917 -16.314117),,,urn:lsid:marinespecies.org:taxname:211541,Udotea glaucescens,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Udoteaceae,Udotea,,glaucescens,,"Harvey ex J.Agardh, 1887",902
178.492,-16.636783,63,2014/12/20 11:00:00+00,en,,SPC,"Fiji algae, sponges, and ascidians","Survey of algae, sponges, and ascidians of Fiji, 2007",HumanObservation,,Fiji-02 Petrosia sp.,,,,,present,,2,SCUBA diving,2007/05/10 15:53:00,130,2007,5,10,Fiji-02,Pacific Ocean,Fiji,,,Vanua Levu N-NW slope of Laukotolailai Reef,6,23,-16.636783,178.492,WGS84,30,POINT (178.492 -16.636783),,,urn:lsid:marinespecies.org:taxname:131847,Petrosia sp.,Animalia,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Petrosia,,,,"Vosmaer, 1885",903
